X_mean,X_variance,X_skewness,Y_mean,Y_variance,Y_skewness,Z_mean,Z_variance,Z_skewness
0.0,0.754764,-0.696197,0.620738,0.949727,0.986091,0.862755,0.736731,0.950343
0.0,0.595724,0.939899,0.542824,0.677243,-0.214774,0.784231,0.51632,0.184507
0.0,0.0227673,0.909156,0.285557,0.488587,0.968771,0.429761,0.334972,1.51825
0.0,0.859078,0.826355,0.241322,0.380005,-0.0341125,0.580775,0.4861,0.734328
0.0,0.769794,-0.283949,0.923116,0.653808,0.342916,1.06234,0.530569,0.436341
0.0,0.952841,-0.310951,0.0784476,0.275995,0.247851,0.479899,0.367503,0.411799
0.0,0.874097,0.18881,0.556255,0.267557,0.820586,0.760901,0.336669,0.791747
0.0,0.00693039,0.499905,0.0173187,0.755355,-0.187398,0.356258,0.247314,1.44341
0.0,0.566386,-0.650999,0.114927,0.00904879,-0.935608,0.355971,0.116972,1.2526
0.0,0.464885,0.578385,0.912431,0.925804,0.0297454,1.06494,0.691624,0.338257
0.0,0.696545,0.265348,0.238193,0.0891645,0.80918,0.487048,0.239019,1.36926
0.0,0.0389872,0.456596,0.730471,0.211759,0.611182,0.739706,0.200909,0.718085
0.0,0.161257,0.433542,0.664864,0.345394,-0.764115,0.746091,0.228057,-0.271625
0.0,0.227287,-0.514911,0.00898231,0.847304,-0.816519,0.414169,0.254668,-0.12815
0.0,0.546707,-0.171202,0.60842,0.881442,0.849639,0.821673,0.68965,0.890897
0.0,0.90431,-0.228132,0.323741,0.0125937,-0.011807,0.559566,0.181137,1.90284
0.0,0.329046,0.329898,0.144202,0.934036,-0.0276118,0.524469,0.472153,0.509478
0.0,0.116374,-0.527226,0.989867,0.799758,0.223908,1.05629,0.642669,0.635508
0.0,0.153224,-0.946492,0.403928,0.554104,-0.70026,0.583225,0.256504,0.0938173
0.0,0.218636,0.193241,0.115904,0.769175,0.580659,0.451199,0.438578,1.0175
0.0,0.0820414,0.00283344,0.752132,0.557526,-0.0347338,0.827567,0.41026,0.488451
0.0,0.120805,-0.918464,0.170208,0.708427,-0.825444,0.459136,0.230484,0.140951
0.0,0.443301,-0.0103989,0.967497,0.436172,0.750633,1.03039,0.394908,0.77661
0.0,0.241915,0.107838,0.94878,0.429593,0.397062,0.993137,0.376329,0.564421
0.0,0.141328,0.162373,0.277934,0.515748,0.868704,0.466635,0.358349,1.13558
0.0,0.805504,-0.809489,0.569549,0.0479754,-0.273536,0.690441,0.0788823,0.547124
0.0,0.732957,0.18637,0.63165,0.0759186,-0.0576464,0.764666,0.150874,1.35046
0.0,0.636899,0.618646,0.498981,0.993105,-0.957823,0.815645,0.525161,-0.327506
0.0,0.0951005,0.90488,0.730301,0.750882,-0.586459,0.860096,0.445621,0.20203
0.0,0.377049,-0.23859,0.169005,0.512687,-0.457332,0.466533,0.269445,-0.109383
0.0,0.271279,-0.478555,0.792428,0.623622,0.0823591,0.893798,0.458182,0.475595
0.0,0.482963,-0.242646,0.455881,0.163442,0.42396,0.592749,0.16521,0.394679
0.0,0.654185,0.0625952,0.195681,0.855851,-0.148691,0.594934,0.517461,0.129148
0.0,0.507302,0.304412,0.620799,0.0683928,0.770628,0.715394,0.113951,1.33834
0.0,0.39149,-0.0235835,0.503955,0.38241,0.668963,0.650931,0.317151,0.638746
0.0,0.910322,0.977099,0.8432,0.0628074,0.858915,0.983776,0.206248,2.42506
0.0,0.0783906,-0.268443,0.852273,0.633666,0.502203,0.905049,0.531662,0.838501
0.0,0.512407,-0.0119123,0.292736,0.854404,-0.557648,0.630831,0.432971,-0.0842407
0.0,0.0761249,-0.623615,0.854989,0.52583,0.129171,0.903833,0.426013,0.534189
0.0,0.76963,-0.246405,0.804654,0.871935,0.251836,1.00262,0.650459,0.414907
0.0,0.680844,-0.237024,0.53402,0.237712,0.577992,0.699384,0.242551,0.472516
0.0,0.726474,0.786135,0.623504,0.507607,-0.703613,0.841598,0.420462,-0.0100476
0.0,0.948522,-0.309254,0.414219,0.519463,0.80144,0.708182,0.478885,0.495956
0.0,0.0342579,-0.147175,0.328331,0.261935,-0.971116,0.43417,0.118923,-0.0875409
0.0,0.228292,0.482499,0.626282,0.515169,0.603176,0.733643,0.415755,0.78996
0.0,0.567279,0.883073,0.70559,0.778958,0.764749,0.890987,0.686754,0.732786
0.0,0.365222,-0.912532,0.346725,0.0876699,0.0332153,0.459063,0.0743363,-0.163793
0.0,0.22828,0.0875526,0.213502,0.772405,0.391891,0.509387,0.44095,0.891104
0.0,0.0617117,0.4442,0.580569,0.181333,-0.775047,0.620036,0.12987,-0.287625
0.0,0.526134,0.782831,0.990921,0.0161978,0.906424,1.04084,0.0538726,3.41312
0.0,0.14127,0.0318508,0.674045,0.31801,-0.919373,0.74551,0.205018,-0.418885
0.0,0.928564,-0.417123,0.969433,0.935105,-0.752035,1.1658,0.582146,-0.421864
0.0,0.796748,-0.519243,0.786941,0.00596187,0.253607,0.859117,0.0438904,2.84811
0.0,0.163552,-0.832554,0.119218,0.625216,-0.358925,0.416176,0.248353,0.425954
0.0,0.762201,-0.870883,0.76525,0.0831185,-0.47448,0.835419,0.0772837,-0.356351
0.0,0.882058,0.0327971,0.526599,0.464278,-0.660066,0.777254,0.37201,-0.138126
0.0,0.419134,0.176939,0.26702,0.573027,0.0743802,0.544975,0.3767,0.298627
0.0,0.717507,0.847621,0.245362,0.82127,0.910302,0.615586,0.746349,0.709989
0.0,0.151855,-0.621129,0.733899,0.574545,0.286292,0.816231,0.437042,0.715567
0.0,0.336116,-0.803017,0.527545,0.684179,0.275824,0.709807,0.445579,0.682959
0.0,0.488919,0.365424,0.411167,0.277675,-0.980568,0.602026,0.222237,-0.130639
0.0,0.801815,-0.169673,0.693771,0.434752,0.793155,0.86331,0.403606,0.621655
0.0,0.045763,0.733358,0.684062,0.0662517,-0.750494,0.689867,0.0609322,-0.595711
0.0,0.661641,-0.463036,0.480338,0.193022,0.0004434,0.646894,0.186846,0.113598
0.0,0.85136,-0.611027,0.203228,0.362105,-0.351814,0.540548,0.296509,-0.168717
0.0,0.842772,-0.0444297,0.64729,0.436371,0.172794,0.84452,0.388026,0.234535
0.0,0.575907,0.928324,0.446803,0.462124,-0.301119,0.680389,0.39686,0.238657
0.0,0.0748662,0.87038,0.0603485,0.0786309,-0.219691,0.189387,0.0595045,0.353907
0.0,0.2565,-0.399836,0.720498,0.00745621,0.840855,0.732533,0.0102471,1.49903
0.0,0.679574,-0.973234,0.523286,0.602062,-0.665174,0.749388,0.319916,-0.487027
0.0,0.895558,0.71332,0.861787,0.230958,0.0952153,1.00674,0.305763,0.772359
0.0,0.343493,0.539929,0.936182,0.778137,0.795097,1.02781,0.680566,0.887173
0.0,0.126796,0.0192626,0.170456,0.530748,0.317139,0.412052,0.286861,0.943061
0.0,0.0242294,-0.65553,0.348942,0.515589,0.136319,0.496803,0.294588,1.05091
0.0,0.353421,-0.103924,0.955521,0.356414,-0.199838,1.01085,0.291746,0.0200031
0.0,0.347932,0.71152,0.0473278,0.366864,-0.0873017,0.361226,0.275629,0.390022
0.0,0.904198,0.790257,0.146422,0.969592,-0.217721,0.624226,0.714307,0.355372
0.0,0.149271,-0.312305,0.863213,0.61236,0.0646319,0.934809,0.47249,0.487848
0.0,0.974971,-0.499341,0.916912,0.437456,0.554167,1.04743,0.385944,0.492979
0.0,0.641972,0.122212,0.445572,0.586027,-0.749975,0.707281,0.37105,-0.276265
0.0,0.0577068,-0.744485,0.276185,0.990758,-0.150698,0.562859,0.439028,1.0117
0.0,0.0936053,0.671676,0.187242,0.198411,0.678923,0.316271,0.146332,0.818891
0.0,0.104813,-0.228562,0.264737,0.244149,0.981872,0.378883,0.186004,1.06278
0.0,0.61701,0.574603,0.130843,0.896011,0.172632,0.557422,0.601623,0.442594
0.0,0.892853,0.120438,0.0828377,0.979776,0.800733,0.583287,0.776099,0.552817
0.0,0.888056,0.124565,0.879842,0.357437,-0.963363,1.02601,0.304441,-0.418026
0.0,0.225125,0.72688,0.459968,0.879371,-0.711605,0.704037,0.416867,0.0882227
0.0,0.467397,-0.606978,0.559573,0.161164,0.3038,0.657121,0.141309,0.249088
0.0,0.410497,0.554469,0.525195,0.155635,0.322933,0.640647,0.177188,0.597322
0.0,0.325068,0.203996,0.496442,0.909989,0.896418,0.712802,0.685936,1.04358
0.0,0.496241,0.87729,0.54039,0.232592,0.942876,0.685377,0.278204,0.873367
0.0,0.599921,0.330452,0.19937,0.176717,0.767042,0.460079,0.273604,0.886951
0.0,0.244702,-0.898213,0.176468,0.0786978,-0.0516033,0.316719,0.0643724,-0.267681
0.0,0.748197,0.0655325,0.0549321,0.428393,0.732886,0.458839,0.445227,0.474397
0.0,0.709476,-0.4194,0.991903,0.730794,-0.0820664,1.12358,0.545318,0.157081
0.0,0.314066,-0.973468,0.705114,0.035159,-0.0297866,0.71599,0.0316416,0.0232263
0.0,0.132861,-0.225587,0.531409,0.309952,0.618813,0.599842,0.249559,0.859465
0.0,0.643364,0.620487,0.42692,0.718991,0.678815,0.703509,0.616916,0.640163
0.0,0.506496,0.730242,0.0279327,0.628424,-0.911025,0.440139,0.354776,0.149955
0.0,0.415787,0.341631,0.429712,0.729553,0.316835,0.671889,0.507365,0.560031
0.0,0.759381,0.451473,0.210818,0.661158,0.669834,0.583281,0.596804,0.577837
0.0,0.73814,0.367439,0.748956,0.718523,0.616334,0.940547,0.625458,0.610747
0.0,0.203827,-0.543015,0.477376,0.300057,0.40158,0.574326,0.222751,0.64983
0.0,0.320393,0.197986,0.503926,0.650391,0.34196,0.689715,0.457251,0.630856
0.0,0.128175,-0.241946,0.132733,0.434789,-0.174025,0.370525,0.200566,0.492912
0.0,0.0665567,-0.52876,0.913749,0.838219,-0.319303,1.00955,0.5766,0.3627
0.0,0.403802,0.859503,0.911901,0.409743,-0.367611,1.00081,0.33818,-0.103516
0.0,0.821152,-0.395218,0.482734,0.243589,-0.232208,0.688276,0.238057,0.0696596
0.0,0.770739,0.611297,0.67231,0.133224,0.776574,0.82124,0.232308,1.35245
0.0,0.403641,-0.00558917,0.0920062,0.603262,-0.306733,0.448024,0.323794,0.0512016
0.0,0.345722,-0.666735,0.228473,0.111332,0.687726,0.389881,0.110566,0.322033
0.0,0.440566,0.362336,0.688111,0.330132,0.60053,0.795784,0.30442,0.586311
0.0,0.408144,-0.0879698,0.863894,0.312522,0.195192,0.92895,0.268166,0.29545
0.0,0.0760335,-0.470994,0.808721,0.804622,0.328254,0.897549,0.612178,0.833118
0.0,0.0517821,-0.964418,0.554828,0.47268,0.241575,0.640024,0.335924,0.837081
0.0,0.564429,0.694628,0.0643781,0.871601,-0.134132,0.510812,0.533235,0.345689
0.0,0.796427,0.570899,0.776845,0.911999,-0.0387597,1.00727,0.700208,0.208776
0.0,0.0427363,-0.308056,0.644569,0.780375,0.227527,0.763956,0.53451,0.904836
0.0,0.452333,0.054663,0.358544,0.825238,-0.788524,0.660653,0.393192,-0.259973
0.0,0.464546,-0.857532,0.683519,0.215463,-0.747474,0.764014,0.147519,-0.594346
0.0,0.734281,0.124949,0.279135,0.428645,-0.802938,0.587597,0.336764,-0.016474
0.0,0.0598315,0.960791,0.492549,0.126152,0.464976,0.518766,0.112376,0.588302
0.0,0.688153,0.655632,0.205306,0.593113,0.800149,0.555225,0.571452,0.651751
0.0,0.592207,0.956489,0.0692494,0.370545,0.400819,0.42416,0.430666,0.713557
0.0,0.681951,0.115391,0.152534,0.0987628,-0.71882,0.434817,0.232515,1.10845
0.0,0.343126,-0.903319,0.295348,0.533503,0.510207,0.529428,0.335875,0.710714
0.0,0.809861,-0.86021,0.0664303,0.611123,0.873686,0.506742,0.454781,0.298962
0.0,0.220203,0.754367,0.844769,0.860968,-0.125128,0.973239,0.601211,0.381454
0.0,0.973202,-0.0866813,0.874034,0.755822,0.388345,1.06571,0.626666,0.420086
0.0,0.0941525,0.0393245,0.4149,0.441126,-0.31283,0.550094,0.248928,0.432518
0.0,0.238611,0.692216,0.0179023,0.66403,0.410889,0.384845,0.373346,0.816106
0.0,0.635923,-0.929063,0.714719,0.391915,0.66474,0.831411,0.311608,0.702497
0.0,0.112199,-0.210079,0.846374,0.980755,-0.718975,0.99397,0.55955,0.110678
0.0,0.595572,0.759518,0.401102,0.630113,-0.76995,0.684198,0.418523,-0.042871
0.0,0.973414,-0.634028,0.561221,0.881482,0.866736,0.848556,0.686646,0.719825
0.0,0.848597,0.965609,0.0702803,0.389745,0.693277,0.475462,0.574542,0.88593
0.0,0.52088,-0.756433,0.824591,0.179202,-0.697064,0.881624,0.137765,-0.559066
0.0,0.584077,-0.306861,0.618159,0.572299,0.588366,0.794556,0.453286,0.612462
0.0,0.909304,0.690667,0.268249,0.0124971,0.457938,0.542775,0.301146,2.40328
0.0,0.312691,-0.482544,0.116035,0.202514,0.686399,0.344163,0.168896,0.340879
0.0,0.979685,-0.768713,0.374774,0.334848,-0.937593,0.65218,0.246634,-0.622892
0.0,0.684517,0.29473,0.200453,0.962795,-0.101606,0.61952,0.594801,0.229207
0.0,0.849743,0.849263,0.884828,0.967866,-0.896967,1.12058,0.651434,-0.35223
0.0,0.966215,-0.756078,0.783633,0.618408,-0.853448,0.977276,0.373297,-0.692283
0.0,0.0404615,-0.836063,0.867901,0.398828,-0.329121,0.904207,0.317371,0.150671
0.0,0.376631,0.145969,0.741005,0.815788,0.591248,0.888354,0.637562,0.806518
0.0,0.311813,0.716289,0.550872,0.219485,-0.910089,0.660479,0.173754,-0.338511
0.0,0.354475,0.899843,0.747245,0.00541213,-0.832084,0.797211,0.0387203,4.04826
0.0,0.473581,0.720951,0.50478,0.769703,-0.234506,0.74997,0.506888,0.195692
0.0,0.855831,0.0108627,0.638644,0.562621,-0.577391,0.866087,0.413934,-0.219311
0.0,0.0693614,0.389916,0.946717,0.869889,0.460339,1.01375,0.715526,0.842529
0.0,0.269067,-0.445523,0.646941,0.983029,0.632911,0.820976,0.708382,1.03158
0.0,0.792257,0.274485,0.952662,0.0924186,-0.665833,1.03873,0.13613,0.838567
0.0,0.390013,-0.173601,0.551117,0.366289,0.783237,0.678657,0.309476,0.731073
0.0,0.493398,-0.818859,0.0913052,0.306942,0.913492,0.400381,0.247023,0.297435
0.0,0.678599,0.864478,0.31986,0.945022,-0.0178455,0.687706,0.663696,0.349724
0.0,0.757986,0.507517,0.273303,0.179003,-0.892955,0.544935,0.296172,0.995306
0.0,0.713464,-0.132987,0.512526,0.145445,-0.229914,0.678229,0.182856,0.444008
0.0,0.718285,0.21281,0.100794,0.434821,-0.10408,0.480915,0.399502,0.319867
0.0,0.4065,-0.41304,0.399999,0.865075,0.791651,0.661672,0.602473,0.958424
0.0,0.217589,0.849945,0.809597,0.404118,-0.54671,0.886211,0.298691,-0.152617
0.0,0.539125,0.827706,0.167882,0.759934,0.163772,0.542665,0.539084,0.467289
0.0,0.432517,-0.334145,0.413919,0.644608,-0.507243,0.655432,0.349825,-0.0959076
0.0,0.772115,-0.290114,0.774617,0.518949,-0.688319,0.942661,0.357927,-0.424904
0.0,0.359716,0.420278,0.686617,0.590646,0.281851,0.822761,0.457858,0.499062
0.0,0.265144,0.596607,0.748508,0.755701,0.74364,0.864413,0.623828,0.913336
0.0,0.755122,0.18679,0.89538,0.204393,0.718126,0.993529,0.231101,0.757056
0.0,0.947123,0.370157,0.448603,0.261256,-0.817348,0.707331,0.34121,0.641748
0.0,0.439232,0.105438,0.999738,0.689535,-0.334117,1.10644,0.50697,0.0250824
0.0,0.0334435,0.757596,0.114167,0.658235,0.632012,0.384543,0.335947,1.64339
0.0,0.86852,-0.933785,0.0866367,0.972938,-0.0494687,0.581057,0.512991,-0.142249
0.0,0.264746,-0.550726,0.588479,0.208874,-0.40917,0.660111,0.1504,-0.151148
0.0,0.0282574,-0.279383,0.110356,0.253455,0.578111,0.266114,0.138061,1.39225
0.0,0.465629,0.277254,0.31635,0.914508,0.123413,0.642717,0.560003,0.462986
0.0,0.496039,-0.374126,0.178841,0.396155,-0.372586,0.470469,0.254781,-0.162283
0.0,0.0524318,-0.339226,0.493957,0.966186,-0.932442,0.722282,0.39006,0.157916
0.0,0.549422,-0.325626,0.588102,0.989544,-0.658643,0.850906,0.515791,-0.155149
0.0,0.0615944,0.635023,0.812822,0.926572,0.825748,0.891326,0.776759,1.13052
0.0,0.647538,-0.155309,0.898622,0.601763,0.946382,1.01379,0.537119,0.881976
0.0,0.889806,-0.555298,0.337956,0.534647,-0.28786,0.656244,0.374276,-0.188145
0.0,0.309997,0.696762,0.952593,0.572582,0.502602,1.02453,0.499805,0.629073
0.0,0.105325,0.30698,0.0887416,0.473853,0.391037,0.346727,0.247275,1.03635
0.0,0.746401,-0.444741,0.596425,0.588192,0.510058,0.805723,0.461513,0.485997
0.0,0.412749,0.843601,0.167239,0.753406,-0.174398,0.52159,0.446212,0.344309
0.0,0.960704,0.73976,0.697052,0.142719,0.686427,0.877237,0.293094,1.54565
0.0,0.870983,0.400259,0.243832,0.183005,0.844282,0.544341,0.36363,1.13951
0.0,0.932374,0.0816085,0.20011,0.685062,-0.867066,0.615805,0.465081,-0.115592
0.0,0.875433,-0.875223,0.213752,0.765343,-0.316621,0.616099,0.420377,-0.340504
0.0,0.65294,-0.435753,0.58159,0.26429,-0.0349323,0.73153,0.224576,0.0241351
0.0,0.645744,-0.10601,0.911439,0.506814,-0.909276,1.0389,0.348033,-0.625046
0.0,0.758791,-0.984526,0.0123442,0.76668,0.943323,0.499364,0.516187,0.41466
0.0,0.367433,0.415052,0.584902,0.414645,-0.515955,0.729755,0.288568,-0.119761
0.0,0.951427,-0.225755,0.634228,0.559755,0.70887,0.859828,0.50082,0.540867
0.0,0.301529,-0.51844,0.560718,0.456305,0.64093,0.682186,0.350976,0.821112
0.0,0.216349,0.66132,0.739703,0.458988,0.0900048,0.824432,0.360958,0.367427
0.0,0.252286,0.578389,0.692868,0.921424,0.238295,0.859075,0.644203,0.689206
0.0,0.732724,-0.455382,0.923578,0.0818709,0.491309,0.97944,0.093357,0.606452
0.0,0.78352,-0.123044,0.11972,0.77182,-0.975884,0.558629,0.407745,-0.409302
0.0,0.736716,-0.547598,0.432957,0.77254,0.01822,0.730002,0.492497,0.139003
0.0,0.925133,0.54973,0.0966873,0.329115,-0.364561,0.49764,0.468501,0.8275
0.0,0.575193,-0.588166,0.499097,0.671187,0.307354,0.728028,0.457899,0.457042
0.0,0.00638624,0.71001,0.0240127,0.814465,-0.125856,0.373121,0.275043,1.47934
0.0,0.205105,-0.355892,0.508023,0.734739,-0.252017,0.695978,0.412989,0.430415
0.0,0.495247,0.0193668,0.879416,0.468475,0.92884,0.965427,0.42699,0.877325
0.0,0.735176,-0.561326,0.929062,0.150639,-0.735736,0.993957,0.131936,-0.533345
0.0,0.483827,-0.0596928,0.860023,0.911658,0.569579,1.00523,0.720442,0.773173
0.0,0.0649889,-0.299506,0.379281,0.0166924,0.805028,0.388549,0.0164538,0.759131
0.0,0.454492,-0.538555,0.931029,0.504837,0.0742477,1.01205,0.398714,0.31032
0.0,0.208295,-0.59268,0.491792,0.915904,0.442924,0.700242,0.585228,1.01429
0.0,0.217482,-0.0169499,0.103921,0.689533,-0.385221,0.434457,0.290843,0.304103
0.0,0.0128902,0.802304,0.117916,0.41793,0.7413,0.316985,0.22517,1.71631
0.0,0.11195,-0.156562,0.379109,0.557371,-0.927926,0.565751,0.234311,-0.0987006
0.0,0.764666,0.310965,0.666954,0.298888,0.287684,0.832693,0.320448,0.494071
0.0,0.214735,0.251911,0.0679919,0.960488,-0.44974,0.467003,0.362351,0.442664
0.0,0.569776,0.529825,0.273204,0.77155,-0.264632,0.615203,0.490988,0.192486
0.0,0.589228,0.210264,0.476214,0.17084,0.596289,0.638025,0.215626,0.747732
0.0,0.0850025,-0.0724026,0.84244,0.660022,0.812408,0.888976,0.582622,1.02538
0.0,0.839905,0.832523,0.949039,0.308372,0.701177,1.07789,0.364528,0.821776
0.0,0.32905,-0.963164,0.551959,0.0873744,0.610093,0.598662,0.0744278,0.56259
0.0,0.267464,0.787219,0.383387,0.773352,0.463159,0.619014,0.522483,0.81934
0.0,0.677813,0.470045,0.797932,0.582298,-0.577687,0.970049,0.438094,-0.177344
0.0,0.581445,0.529738,0.966069,0.747278,-0.599632,1.11326,0.530682,-0.209747
0.0,0.943438,-0.413968,0.0861411,0.287078,0.785529,0.483282,0.372146,0.421154
0.0,0.106211,-0.517878,0.813887,0.240616,0.862395,0.823501,0.231112,0.925831
0.0,0.867319,0.324655,0.610237,0.479991,0.75319,0.82896,0.490339,0.649864
0.0,0.490223,-0.52319,0.102895,0.364198,-0.966646,0.417563,0.202611,-0.58903
0.0,0.373015,0.321531,0.942141,0.543186,0.26856,1.02273,0.455918,0.440242
0.0,0.424901,-0.454391,0.552116,0.318214,-0.0825629,0.682132,0.232693,0.0556132
0.0,0.387209,-0.457724,0.427542,0.0798572,-0.325342,0.528921,0.0833718,0.0777119
0.0,0.359518,-0.539227,0.831123,0.989004,-0.8478,1.01181,0.535188,-0.209559
0.0,0.547887,0.216121,0.570524,0.559664,-0.840408,0.776899,0.349685,-0.385833
0.0,0.640836,-0.394722,0.863496,0.739856,0.0479261,1.01478,0.542798,0.279194
0.0,0.931712,-0.379484,0.245504,0.25038,-0.103344,0.561336,0.299958,0.298563
0.0,0.37436,0.884598,0.864736,0.900985,0.223495,1.00858,0.692852,0.513794
0.0,0.109467,-0.922353,0.79969,0.245611,0.437112,0.815292,0.224312,0.61992
0.0,0.398475,0.895885,0.233741,0.668328,-0.201286,0.543167,0.417596,0.303951
0.0,0.148469,-0.956761,0.0434065,0.645712,-0.865457,0.375251,0.184034,-0.133889
0.0,0.724262,0.145721,0.860803,0.383393,0.448071,0.982538,0.360107,0.458156
0.0,0.955976,-0.721108,0.380037,0.0753088,-0.774358,0.602492,0.152216,0.631508
0.0,0.0233901,-0.410887,0.8143,0.433095,-0.252695,0.857946,0.336054,0.274219
0.0,0.445315,0.507612,0.58121,0.91127,0.25404,0.808965,0.639209,0.559628
0.0,0.716321,0.278105,0.157061,0.863536,-0.0421529,0.584368,0.570242,0.23426
0.0,0.508655,-0.287786,0.937685,0.233707,-0.0823279,0.993031,0.203433,0.010173
0.0,0.935042,0.849807,0.0924892,0.195228,0.661603,0.472157,0.491094,1.31239
0.0,0.603797,-0.767832,0.832728,0.293631,0.467868,0.909188,0.247021,0.515913
0.0,0.970886,0.760014,0.816564,0.408512,-0.310587,1.00625,0.438752,0.334473
0.0,0.0902896,0.820911,0.140558,0.93721,0.408793,0.472588,0.462946,1.3678
0.0,0.43745,-0.884722,0.70387,0.441953,-0.0167552,0.814552,0.312232,0.260253
0.0,0.912205,-0.87276,0.402965,0.972612,0.715966,0.756398,0.66918,0.641156
0.0,0.860778,-0.411933,0.268683,0.733318,0.858324,0.640052,0.585662,0.537101
0.0,0.0592338,0.561874,0.614479,0.0974341,-0.345096,0.628497,0.0855857,-0.132787
0.0,0.633615,0.627937,0.706039,0.671359,-0.723989,0.911195,0.462354,-0.225119
0.0,0.849498,0.634286,0.398182,0.00147968,-0.811038,0.615465,0.224949,2.78982
0.0,0.165033,0.734953,0.851625,0.460537,-0.906698,0.928872,0.310085,-0.400525
0.0,0.97943,-0.86421,0.444325,0.0229776,0.534051,0.630538,0.101845,1.13071
0.0,0.124584,-0.402076,0.69065,0.98252,-0.0329301,0.852778,0.617601,0.68023
0.0,0.971519,-0.396681,0.867516,0.723259,0.749037,1.04423,0.613632,0.687886
0.0,0.256347,0.193182,0.0768059,0.150165,0.301587,0.294053,0.147391,0.42304
0.0,0.869562,-0.708334,0.311258,0.369553,-0.127327,0.605202,0.292189,-0.165533
0.0,0.132823,0.261324,0.354948,0.0717309,0.889076,0.409636,0.071796,0.755909
0.0,0.172361,-0.951157,0.715359,0.324003,-0.807273,0.779915,0.213863,-0.28477
0.0,0.911917,-0.932215,0.67632,0.105621,0.217776,0.789652,0.105894,0.0378471
0.0,0.545763,0.0992278,0.801311,0.813498,0.618236,0.958613,0.658344,0.730334
0.0,0.00918184,-0.329107,0.0653649,0.69955,0.711609,0.364105,0.336192,1.90461
0.0,0.60002,-0.127131,0.460589,0.928867,0.302041,0.751393,0.621618,0.505975
0.0,0.189973,0.886418,0.363388,0.213478,-0.374097,0.483912,0.15927,0.0590163
0.0,0.320207,-0.311583,0.166828,0.553547,-0.381165,0.461841,0.273419,0.0171282
0.0,0.425279,0.118481,0.520128,0.64417,-0.330002,0.728817,0.401738,0.0695675
0.0,0.0716988,0.959253,0.921104,0.230434,0.376363,0.930523,0.219298,0.466418
0.0,0.764122,0.437265,0.422615,0.722515,-0.980332,0.73912,0.452003,-0.251986
0.0,0.322225,0.509002,0.40247,0.507271,0.349331,0.596727,0.37421,0.545202
0.0,0.80818,0.988256,0.190004,0.968353,0.39163,0.627947,0.791738,0.571317
0.0,0.190433,-0.50754,0.271894,0.349322,-0.756961,0.451695,0.16246,-0.274855
0.0,0.0729229,0.489191,0.858276,0.0784205,0.954815,0.859882,0.077946,0.956529
0.0,0.205644,-0.217843,0.449044,0.926179,-0.724365,0.699065,0.409318,0.12635
0.0,0.790717,-0.847103,0.655914,0.663023,-0.906306,0.87099,0.355707,-0.732586
0.0,0.977149,0.870388,0.784749,0.499417,0.759699,0.987125,0.566863,0.761083
0.0,0.936343,-0.536845,0.324754,0.314962,0.942333,0.615446,0.338462,0.456604
0.0,0.757796,-0.899468,0.170268,0.475832,0.69337,0.525605,0.356515,0.220298
0.0,0.258328,0.547462,0.112043,0.547432,-0.0955987,0.417509,0.300202,0.380387
0.0,0.060965,0.851297,0.348959,0.902888,-0.308882,0.595927,0.415658,0.799497
0.0,0.311628,-0.286807,0.200425,0.208785,-0.0483037,0.396882,0.157397,0.0335593
0.0,0.753036,0.453983,0.207744,0.698577,0.0935201,0.592034,0.55286,0.349075
0.0,0.923094,-0.529144,0.429024,0.411665,0.797793,0.692788,0.381809,0.452161
0.0,0.378982,-0.678003,0.313404,0.00777474,0.175189,0.419701,0.0423458,1.58931
0.0,0.141321,-0.403701,0.47159,0.906492,-0.662749,0.700047,0.410949,0.290261
0.0,0.164714,0.691352,0.993867,0.461926,0.523444,1.02705,0.419477,0.659704
0.0,0.302214,0.962885,0.528638,0.000506269,0.453393,0.598366,0.0464686,4.05179
0.0,0.655315,0.116118,0.355495,0.793191,-0.448827,0.682616,0.47628,-0.0412347
0.0,0.153593,-0.0832112,0.646266,0.231408,-0.096842,0.69457,0.183231,0.182482
0.0,0.452712,-0.737446,0.125076,0.295227,-0.196826,0.405857,0.194062,-0.259175
0.0,0.868427,-0.418271,0.183724,0.817268,-0.484274,0.611458,0.470675,-0.242711
0.0,0.280942,0.881436,0.80346,0.196875,0.342699,0.854261,0.189192,0.392692
0.0,0.301086,0.303306,0.553374,0.473381,-0.578336,0.705028,0.295248,-0.112627
0.0,0.827351,0.527939,0.87826,0.677696,0.787215,1.046,0.641258,0.704393
0.0,0.532115,-0.649484,0.908193,0.252286,0.880879,0.957006,0.231309,0.857902
0.0,0.0629735,0.254956,0.590398,0.676826,0.576676,0.697114,0.501934,1.0822
0.0,0.0284607,0.574289,0.71202,0.0377316,0.783453,0.712217,0.0376635,0.785932
0.0,0.160339,-0.877793,0.717589,0.392797,0.156561,0.776488,0.305772,0.540504
0.0,0.634981,-0.735134,0.169572,0.732639,-0.0883055,0.55169,0.404534,-0.0329677
0.0,0.132245,-0.910425,0.850098,0.580769,0.576873,0.900387,0.492531,0.875727
0.0,0.27167,0.813517,0.451358,0.491618,-0.920399,0.636508,0.270297,-0.31746
0.0,0.0384172,-0.0964213,0.722285,0.975724,-0.651683,0.884311,0.524465,0.323182
0.0,0.780614,-0.53173,0.0960016,0.485978,-0.242885,0.494462,0.349476,-0.152099
